232,0.0,26.0,93.0,57.0,-167.0,439334.0,15117.0,6006.0,3533.0,3426.0,5071.0,1895.0,1014.0,1
1218,0.0,51.0,93.0,57.0,-936.0,849509.0,220557.0,324720.0,214583.0,77913.0,149517.0,107532.0,15075.0,1
2222,0.0,26.0,93.0,57.0,-1877.0,866456.0,16851.0,5486.0,22017.0,22895.0,17445.0,7046.0,7257.0,1
3222,0.0,51.0,93.0,57.0,-21.0,779389.0,93080.0,20789.0,33736.0,10913.0,13781.0,13266.0,6083.0,1
4205,0.0,26.0,93.0,57.0,444.0,585356.0,41023.0,8521.0,19827.0,13347.0,7613.0,17277.0,645.0,1
5211,0.0,0.0,60.0,38.0,-598.0,1075401.0,269318.0,17000.0,40165.0,27618.0,16852.0,119319.0,5470.0,0
6198,0.0,0.0,47.0,40.0,525.0,2009021.0,1491525.0,77451.0,574533.0,43639.0,310881.0,74498.0,56357.0,0
7203,0.0,0.0,41.0,26.0,-356.0,586862.0,208604.0,51069.0,41750.0,32232.0,27549.0,8055.0,3554.0,0
8191,0.0,0.0,27.0,37.0,265.0,1074040.0,53138.0,42527.0,11527.0,13876.0,11175.0,9811.0,2525.0,0
9192,0.0,0.0,30.0,75.0,-39.0,1001373.0,58360.0,64654.0,17215.0,22534.0,9351.0,11859.0,2789.0,0
10177,0.0,0.0,34.0,57.0,471.0,629871.0,407200.0,28856.0,69958.0,136716.0,81427.0,60934.0,24988.0,0
11184,0.0,0.0,38.0,70.0,102.0,729365.0,208418.0,149658.0,78267.0,113502.0,54847.0,24274.0,13168.0,0
12178,0.0,0.0,47.0,77.0,259.0,511704.0,111750.0,100471.0,106216.0,74612.0,51083.0,31724.0,8089.0,0
13178,0.0,0.0,60.0,78.0,-1.0,2239338.0,139850.0,44935.0,231273.0,81899.0,71411.0,21027.0,8690.0,0
14172,0.0,0.0,44.0,78.0,117.0,107712.0,63623.0,3251.0,1504.0,7607.0,3832.0,4752.0,775.0,0
15160,0.0,0.0,30.0,80.0,-173.0,542911.0,100342.0,59958.0,20662.0,20943.0,9968.0,8907.0,2868.0,0
16162,0.0,0.0,35.0,78.0,147.0,48152.0,18252.0,12633.0,12628.0,4105.0,8831.0,3067.0,931.0,0
17150,0.0,0.0,38.0,61.0,-23.0,113565.0,12100.0,3718.0,4451.0,7573.0,3851.0,3577.0,1487.0,0
18155,0.0,0.0,35.0,84.0,65.0,372379.0,26895.0,5148.0,3648.0,1902.0,1615.0,1058.0,338.0,0
19158,0.0,0.0,40.0,74.0,-174.0,268701.0,57377.0,4406.0,13478.0,10213.0,5287.0,5380.0,2257.0,0
20145,0.0,0.0,23.0,64.0,-13.0,1048041.0,294451.0,121893.0,38187.0,28611.0,30967.0,24301.0,7244.0,0
21141,0.0,0.0,11.0,70.0,73.0,1108536.0,357358.0,176483.0,65944.0,54567.0,58837.0,16826.0,7582.0,0
22140,0.0,0.0,35.0,64.0,-250.0,772599.0,291488.0,38711.0,45351.0,79961.0,69154.0,8817.0,13834.0,0
23139,0.0,0.0,40.0,70.0,457.0,1215664.0,284667.0,126289.0,42303.0,67943.0,42362.0,16540.0,16776.0,0
24127,0.0,0.0,40.0,66.0,-34.0,89062.0,16727.0,7416.0,2762.0,10342.0,1994.0,1355.0,1594.0,0
25126,0.0,0.0,27.0,69.0,119.0,522703.0,72021.0,11537.0,43824.0,10843.0,6498.0,3945.0,2362.0,0
26118,0.0,0.0,23.0,90.0,-301.0,585490.0,120925.0,33382.0,89667.0,32226.0,32024.0,12366.0,6972.0,0
27115,0.0,0.0,7.0,87.0,408.0,1177021.0,676955.0,62126.0,169151.0,30007.0,19239.0,30596.0,12798.0,0
28116,0.0,0.0,13.0,94.0,-228.0,2017646.0,322545.0,163335.0,76300.0,27133.0,53694.0,18657.0,5648.0,0
29109,0.0,0.0,26.0,81.0,105.0,625220.0,32223.0,8748.0,3605.0,13156.0,3887.0,6330.0,932.0,0
30112,0.0,0.0,26.0,48.0,-141.0,1653812.0,518159.0,28069.0,22398.0,92159.0,65484.0,8846.0,3226.0,1
31100,0.0,0.0,48.0,54.0,83.0,443262.0,294876.0,96054.0,142579.0,133556.0,59444.0,14754.0,8521.0,1
32097,0.0,0.0,35.0,41.0,-121.0,686748.0,293822.0,26485.0,73380.0,85340.0,14375.0,19231.0,8429.0,1
33093,0.0,0.0,16.0,61.0,130.0,2923576.0,748779.0,485431.0,512763.0,219355.0,47319.0,36681.0,27586.0,1
34091,0.0,0.0,23.0,81.0,-69.0,875313.0,229822.0,18739.0,66266.0,24217.0,56543.0,25766.0,6570.0,1
35087,0.0,0.0,20.0,78.0,-7.0,495264.0,170509.0,45778.0,55601.0,58346.0,23849.0,20002.0,5344.0,1
36081,0.0,0.0,24.0,91.0,109.0,65618.0,77516.0,24854.0,33429.0,5660.0,7853.0,3797.0,909.0,1
37083,0.0,0.0,34.0,77.0,-132.0,28064.0,97138.0,30208.0,11040.0,18217.0,6724.0,3816.0,1164.0,1
38072,0.0,0.0,26.0,64.0,232.0,1551856.0,250071.0,35654.0,15184.0,85039.0,30922.0,18074.0,12519.0,1
39072,0.0,0.0,41.0,64.0,100.0,2012431.0,172651.0,49547.0,49275.0,34666.0,62416.0,16990.0,6634.0,1
40064,0.0,0.0,44.0,70.0,-20.0,457577.0,51479.0,46893.0,24809.0,8046.0,10012.0,5621.0,1712.0,1
41063,0.0,0.0,60.0,81.0,67.0,980905.0,100763.0,30238.0,112443.0,71075.0,40677.0,9771.0,11771.0,1
42054,0.0,0.0,61.0,88.0,16.0,1128756.0,510316.0,84333.0,45173.0,53837.0,79011.0,16603.0,5393.0,1
43054,0.0,0.0,56.0,88.0,-220.0,2461841.0,349272.0,20845.0,146604.0,60719.0,80809.0,25193.0,7701.0,1
44056,0.0,0.0,48.0,88.0,-18.0,1308327.0,202202.0,198855.0,76579.0,68255.0,19881.0,11275.0,6533.0,1
45048,0.0,0.0,40.0,93.0,35.0,680157.0,134389.0,161976.0,52626.0,34376.0,28773.0,11379.0,12621.0,1
46043,0.0,0.0,27.0,90.0,-74.0,1238008.0,475102.0,80346.0,25107.0,64711.0,30004.0,10019.0,5794.0,1
47038,0.0,0.0,23.0,83.0,327.0,730463.0,224666.0,4554.0,54859.0,35970.0,26794.0,6891.0,4838.0,1
48037,0.0,0.0,29.0,64.0,-100.0,176135.0,221124.0,55208.0,32691.0,31585.0,21909.0,10506.0,9045.0,1
49027,0.0,0.0,24.0,48.0,97.0,861116.0,255045.0,45392.0,70122.0,55199.0,20589.0,15568.0,4317.0,1
50032,0.0,0.0,17.0,70.0,41.0,571602.0,61103.0,47515.0,15834.0,14982.0,4469.0,4920.0,1250.0,1
51013,0.0,0.0,23.0,88.0,9.0,208192.0,42672.0,20535.0,15508.0,7117.0,11243.0,4602.0,1664.0,1
52018,0.0,0.0,20.0,97.0,201.0,2236222.0,278219.0,120892.0,87154.0,53530.0,27506.0,16762.0,10702.0,1
53014,0.0,0.0,17.0,83.0,-268.0,687032.0,403298.0,7643.0,56866.0,64851.0,23680.0,17958.0,20800.0,1
54004,0.0,0.0,26.0,54.0,164.0,226084.0,139634.0,8107.0,10721.0,6688.0,10113.0,6607.0,2282.0,1
55007,0.0,0.0,17.0,60.0,-140.0,1122508.0,766873.0,144684.0,739066.0,74530.0,107350.0,279540.0,47141.0,1
55999,0.0,0.0,17.0,56.0,435.0,199243.0,97331.0,11251.0,43255.0,14682.0,8547.0,2791.0,1475.0,1
57002,0.0,0.0,37.0,87.0,33.0,2545129.0,70843.0,24333.0,109236.0,38941.0,37917.0,21583.0,7254.0,1
57993,0.0,0.0,40.0,100.0,-19.0,447085.0,68422.0,29646.0,6316.0,6286.0,8037.0,3211.0,1813.0,1
58992,0.0,0.0,37.0,81.0,125.0,1986066.0,327591.0,23614.0,58832.0,68304.0,24487.0,8359.0,4727.0,1
59986,0.0,0.0,26.0,63.0,2.0,352392.0,815060.0,59430.0,50131.0,46779.0,25316.0,9700.0,6408.0,1
60979,0.0,0.0,27.0,50.0,229.0,203343.0,30911.0,4906.0,12070.0,6469.0,9573.0,4745.0,1954.0,0
61979,0.0,0.0,29.0,61.0,-234.0,1400414.0,55215.0,30566.0,58841.0,26408.0,13359.0,14606.0,5927.0,0
62969,0.0,0.0,30.0,81.0,33.0,416289.0,133394.0,106136.0,50758.0,45945.0,17755.0,17429.0,4229.0,0
63968,0.0,0.0,44.0,90.0,24.0,1037735.0,242142.0,33817.0,38253.0,60975.0,23254.0,22355.0,6488.0,0
64961,0.0,0.0,17.0,87.0,45.0,521762.0,466479.0,123380.0,72885.0,42758.0,20329.0,10819.0,3553.0,0
65960,0.0,0.0,10.0,66.0,34.0,82046.0,106004.0,11804.0,15697.0,5733.0,7289.0,4789.0,635.0,0
66960,0.0,0.0,16.0,56.0,-38.0,829465.0,154990.0,45536.0,34141.0,30783.0,24039.0,18468.0,2769.0,0
67958,0.0,0.0,20.0,54.0,166.0,1164055.0,195823.0,20630.0,34314.0,38905.0,24825.0,10007.0,7135.0,0
68950,0.0,0.0,43.0,69.0,4.0,776540.0,90179.0,69977.0,65461.0,29135.0,33838.0,10541.0,5627.0,0
69944,0.0,0.0,43.0,77.0,134.0,1166573.0,267716.0,75036.0,40527.0,43889.0,20963.0,18112.0,6666.0,0
70947,0.0,0.0,40.0,63.0,-138.0,464197.0,403693.0,58888.0,22330.0,81546.0,30980.0,17655.0,5507.0,0
71936,0.0,0.0,48.0,83.0,236.0,599730.0,67113.0,67623.0,41044.0,25217.0,31684.0,7200.0,4386.0,0
72941,0.0,0.0,40.0,69.0,-139.0,514636.0,307042.0,35216.0,92472.0,37930.0,33784.0,15975.0,5092.0,0
73929,0.0,0.0,27.0,77.0,163.0,2697891.0,1060635.0,130832.0,612635.0,159653.0,42681.0,61847.0,18288.0,0
74925,0.0,0.0,27.0,75.0,-103.0,1922157.0,465726.0,40413.0,30128.0,56127.0,38880.0,22155.0,3852.0,0
75922,0.0,0.0,13.0,77.0,-39.0,832945.0,86920.0,16280.0,104826.0,30304.0,13712.0,9981.0,2753.0,0
76923,0.0,0.0,1.0,77.0,265.0,1336670.0,268015.0,69530.0,41608.0,42362.0,12777.0,14224.0,5916.0,0
77920,0.0,0.0,10.0,77.0,118.0,973250.0,240471.0,119346.0,46524.0,35189.0,16287.0,12976.0,3205.0,0
78911,0.0,0.0,10.0,97.0,153.0,983107.0,309943.0,133827.0,76062.0,27414.0,35259.0,11235.0,8551.0,0
79906,0.0,0.0,10.0,84.0,-74.0,127414.0,64646.0,23314.0,8876.0,11202.0,6535.0,5192.0,2392.0,0
80902,0.0,0.0,7.0,91.0,215.0,152887.0,112483.0,46889.0,20360.0,9998.0,4264.0,4184.0,847.0,0
81900,0.0,0.0,17.0,94.0,-215.0,786413.0,173854.0,135470.0,68000.0,34153.0,40621.0,9164.0,1630.0,0
82895,0.0,0.0,3.0,87.0,161.0,1274267.0,277438.0,41044.0,62508.0,60208.0,7024.0,8283.0,2585.0,0
83891,0.0,0.0,1.0,94.0,-215.0,80133.0,37942.0,24108.0,7275.0,4730.0,3117.0,2371.0,917.0,0
84893,0.0,0.0,13.0,100.0,122.0,344611.0,32114.0,8846.0,26935.0,1908.0,4651.0,731.0,506.0,0
85883,0.0,0.0,8.0,100.0,7.0,281054.0,106618.0,118113.0,37606.0,56389.0,18145.0,8132.0,3769.0,0
86878,0.0,0.0,13.0,100.0,134.0,584982.0,62840.0,13792.0,13068.0,5070.0,2408.0,1317.0,894.0,0
87876,0.0,0.0,3.0,87.0,-23.0,902068.0,765218.0,78653.0,44631.0,38664.0,10143.0,4421.0,3215.0,0
88873,0.0,0.0,4.0,69.0,-158.0,888439.0,309601.0,31223.0,80942.0,51746.0,26523.0,17567.0,11055.0,0
89866,0.0,0.0,10.0,53.0,-174.0,703287.0,211731.0,35990.0,57873.0,83281.0,22149.0,15919.0,12796.0,0
90864,0.0,0.0,23.0,60.0,-59.0,557390.0,551200.0,177441.0,245445.0,71439.0,62418.0,47755.0,41562.0,0
91871,0.0,0.0,43.0,80.0,136.0,645097.0,56415.0,40129.0,6070.0,15757.0,7064.0,8937.0,1234.0,0
92849,0.0,0.0,51.0,78.0,-196.0,254903.0,52538.0,7044.0,11147.0,8430.0,9306.0,2069.0,2201.0,0
